Date,Product_Category,Region,Units_Sold,Revenue
2023-01-19,Electronics,Middle East,103.0,31506.046841914085
2023-01-19,Clothing,North America,95.0,39553.19459756675
2023-01-19,Clothing,Europe,99.0,25432.216293770598
2023-01-19,Clothing,Asia Pacific,108.0,12978.69376524722
2023-01-19,Clothing,Latin America,100.0,6064.220040474964
2023-01-19,Clothing,Middle East,82.0,7174.650656198592
2023-01-19,Home & Garden,North America,98.0,34307.61249398603
2023-01-19,Home & Garden,Europe,89.0,21722.61939433475
2023-01-19,Home & Garden,Asia Pacific,79.0,1014.8719665907666
2023-01-19,Home & Garden,Latin America,76.0,8900.403930064014
2023-01-19,Home & Garden,Middle East,102.0,21676.7402363459
2023-01-19,Sports,North America,136.0,49347.91107931679
2023-01-19,Sports,Europe,79.0,29177.27083122957
2023-01-19,Sports,Asia Pacific,107.0,26917.17455737557
2023-01-19,Sports,Latin America,97.0,45436.24260008581
2023-01-19,Sports,Middle East,73.0,20647.32332611796
2023-01-19,Books,North America,93.0,21336.602709239778
2023-01-19,Books,Europe,165.0,19250.212501835
2023-01-19,Books,Asia Pacific,123.0,60143.411889043105
2023-01-19,Books,Latin America,149.0,69292.01739163896
2023-01-19,Books,Middle East,,
2023-01-19,Beauty,North America,120.0,58480.887840537114
2023-01-19,Beauty,Europe,122.0,51379.1448977334
2023-01-19,Beauty,Asia Pacific,145.0,11305.821148163974
2023-01-19,Beauty,Latin America,122.0,23324.488662320495
2023-01-19,Beauty,Middle East,120.0,57712.82905017037
2023-01-20,Electronics,North America,182.0,88816.98022705912
2023-01-20,Electronics,Europe,180.0,6244.879187424179
2023-01-20,Electronics,Asia Pacific,137.0,8082.459635513918
2023-01-20,Electronics,Latin America,,
2023-01-20,Electronics,Middle East,162.0,34090.14306500262
2023-01-20,Clothing,North America,88.0,12741.092455640417
2023-01-20,Clothing,Europe,110.0,24783.592894072008
2023-01-20,Clothing,Asia Pacific,96.0,40919.45125817546
2023-01-20,Clothing,Latin America,107.0,8929.35320883625
2023-01-20,Clothing,Middle East,100.0,28226.417178665753
2023-01-20,Home & Garden,North America,136.0,15206.775172116424
2023-01-20,Home & Garden,Europe,141.0,29578.623979635537
2023-01-20,Home & Garden,Asia Pacific,119.0,16163.20837573685
2023-01-20,Home & Garden,Latin America,89.0,43966.305717616735
2023-01-20,Home & Garden,Middle East,92.0,1915.6252483849291
2023-01-20,Sports,North America,147.0,53053.85570980284
2023-01-20,Sports,Europe,100.0,43554.49386583398
2023-01-20,Sports,Asia Pacific,112.0,26109.13661919988
2023-01-20,Sports,Latin America,,
2023-01-20,Sports,Middle East,135.0,56436.47831137088
2023-01-20,Books,North America,129.0,38093.20382030986
2023-01-20,Books,Europe,,
2023-01-20,Books,Asia Pacific,128.0,24679.736352839598
2023-01-20,Books,Latin America,172.0,69195.9865784342
2023-01-20,Books,Middle East,133.0,4340.408582305854
2023-01-20,Beauty,North America,99.0,32733.16311100926
2023-01-20,Beauty,Europe,97.0,28669.939234780897
2023-01-20,Beauty,Asia Pacific,133.0,27968.399684027274
2023-01-20,Beauty,Latin America,114.0,52105.23535229237
2023-01-20,Beauty,Middle East,120.0,34381.078973429416
2023-01-21,Electronics,North America,158.0,15372.056023088286
2023-01-21,Electronics,Europe,200.0,83304.32184926973
2023-01-21,Electronics,Asia Pacific,159.0,7480.196082605126
2023-01-21,Electronics,Latin America,210.0,77453.75916298854
2023-01-21,Electronics,Middle East,182.0,41922.906984562534
2023-01-21,Clothing,North America,97.0,12719.26079427024
2023-01-21,Clothing,Europe,118.0,8104.3886350384155
2023-01-21,Clothing,Asia Pacific,142.0,17646.380563498078
2023-01-21,Clothing,Latin America,157.0,37715.48743250244
2023-01-21,Clothing,Middle East,93.0,8849.937348008187
2023-01-21,Home & Garden,North America,166.0,15200.492938398287
2023-01-21,Home & Garden,Europe,134.0,29140.018594385616
2023-01-21,Home & Garden,Asia Pacific,141.0,20347.95352153625
2023-01-21,Home & Garden,Latin America,94.0,35860.4786673903
2023-01-21,Home & Garden,Middle East,148.0,16365.146953276584
2023-01-21,Sports,North America,130.0,34291.81509333402
2023-01-21,Sports,Europe,126.0,19499.275694156353
2023-01-21,Sports,Asia Pacific,155.0,66075.44769459148
2023-01-21,Sports,Latin America,132.0,48921.87085995779
2023-01-21,Sports,Middle East,,
2023-01-21,Books,North America,,
2023-01-21,Books,Europe,175.0,76113.85314545553
2023-01-21,Books,Asia Pacific,183.0,42238.05486162183
2023-01-21,Books,Latin America,151.0,40764.56828060184
2023-01-21,Books,Middle East,171.0,37985.637890364866
2023-01-21,Beauty,North America,169.0,26025.90056615319
2023-01-21,Beauty,Europe,179.0,42791.68431026539
2023-01-21,Beauty,Asia Pacific,,
2023-01-21,Beauty,Latin America,,
2023-01-21,Beauty,Middle East,141.0,16452.595745036328
2023-01-22,Electronics,North America,184.0,71296.80578052248
2023-01-22,Electronics,Europe,165.0,54638.653473829574
2023-01-22,Electronics,Asia Pacific,151.0,32738.64852446128
2023-01-22,Electronics,Latin America,174.0,75278.63398167686
2023-01-22,Electronics,Middle East,243.0,17683.776033844395
2023-01-22,Clothing,North America,112.0,5739.278552924293
2023-01-22,Clothing,Europe,98.0,13105.45560301434
2023-01-22,Clothing,Asia Pacific,144.0,37323.06624748235
2023-01-22,Clothing,Latin America,,
2023-01-22,Clothing,Middle East,140.0,19302.92843007347
2023-01-22,Home & Garden,North America,105.0,25600.451067881637
2023-01-22,Home & Garden,Europe,,
2023-01-22,Home & Garden,Asia Pacific,125.0,60526.31904826548
2023-01-22,Home & Garden,Latin America,142.0,34283.82856049867
2023-01-22,Home & Garden,Middle East,101.0,30426.373674528342
2023-01-22,Sports,North America,125.0,41103.195834501814
2023-01-22,Sports,Europe,116.0,50864.67000604623
2023-01-22,Sports,Asia Pacific,134.0,47943.33397340002
2023-01-22,Sports,Latin America,114.0,8418.197898476012
2023-01-22,Sports,Middle East,95.0,38319.930847025265
2023-01-22,Books,North America,129.0,18375.614097779926
2023-01-22,Books,Europe,134.0,14195.109175418711
2023-01-22,Books,Asia Pacific,187.0,64711.99725765525
2023-01-22,Books,Latin America,223.0,85612.0946000705
2023-01-22,Books,Middle East,147.0,18434.099314760842
2023-01-22,Beauty,North America,135.0,44007.8835783439
2023-01-22,Beauty,Europe,178.0,11116.5739512936
2023-01-22,Beauty,Asia Pacific,131.0,3681.242394748745
2023-01-22,Beauty,Latin America,132.0,46989.542805117584
2023-01-22,Beauty,Middle East,157.0,68023.1241012797
2023-01-23,Electronics,North America,141.0,2741.1517636336926
2023-01-23,Electronics,Europe,123.0,41880.43442782519
2023-01-23,Electronics,Asia Pacific,,
2023-01-23,Electronics,Latin America,154.0,30136.72752148929
2023-01-23,Electronics,Middle East,103.0,14543.111562604032
2023-01-23,Clothing,North America,85.0,21392.767150854666
2023-01-23,Clothing,Europe,68.0,25319.534472216354
2023-01-23,Clothing,Asia Pacific,72.0,27607.337474627886
2023-01-23,Clothing,Latin America,77.0,17556.91236123494
2023-01-23,Clothing,Middle East,79.0,17333.683205207537
2023-01-23,Home & Garden,North America,89.0,25049.16315826015
2023-01-23,Home & Garden,Europe,80.0,26414.267059516533
2023-01-23,Home & Garden,Asia Pacific,,
2023-01-23,Home & Garden,Latin America,103.0,17650.106881144136
2023-01-23,Home & Garden,Middle East,89.0,41983.58054557443
2023-01-23,Sports,North America,107.0,38023.62296165682
2023-01-23,Sports,Europe,128.0,39094.441474379244
2023-01-23,Sports,Asia Pacific,114.0,16051.105231959602
2023-01-23,Sports,Latin America,99.0,30233.444138896633
2023-01-23,Sports,Middle East,83.0,26547.635028793597
2023-01-23,Books,North America,115.0,25287.883415884546
2023-01-23,Books,Europe,122.0,57736.846299669545
2023-01-23,Books,Asia Pacific,133.0,32619.647976275824
2023-01-23,Books,Latin America,84.0,16275.803170172294
2023-01-23,Books,Middle East,88.0,32151.93630785595
2023-01-23,Beauty,North America,92.0,7529.802294075637
2023-01-23,Beauty,Europe,,
2023-01-23,Beauty,Asia Pacific,111.0,25312.95128300014
2023-01-23,Beauty,Latin America,,
2023-01-23,Beauty,Middle East,140.0,46824.85163387597
2023-01-24,Electronics,North America,155.0,18399.49762679317
2023-01-24,Electronics,Europe,98.0,7417.216728719455
2023-01-24,Electronics,Asia Pacific,138.0,16731.68546112797
2023-01-24,Electronics,Latin America,108.0,10013.10462011856
2023-01-24,Electronics,Middle East,111.0,21168.04640577244
2023-01-24,Clothing,North America,80.0,28907.217976498083
2023-01-24,Clothing,Europe,90.0,17306.375359799928
2023-01-24,Clothing,Asia Pacific,102.0,23829.06054084362
2023-01-24,Clothing,Latin America,84.0,26924.66489607475
2023-01-24,Clothing,Middle East,106.0,4202.862859756031
2023-01-24,Home & Garden,North America,70.0,34485.1351025887
2023-01-24,Home & Garden,Europe,123.0,53097.321877418064
2023-01-24,Home & Garden,Asia Pacific,101.0,45135.63868675502
2023-01-24,Home & Garden,Latin America,134.0,2702.9339491428295
2023-01-24,Home & Garden,Middle East,109.0,47676.512520600954
2023-01-24,Sports,North America,79.0,8775.150552807714
2023-01-24,Sports,Europe,89.0,2967.348219551523
2023-01-24,Sports,Asia Pacific,83.0,13369.99900864643
2023-01-24,Sports,Latin America,90.0,13770.572453812138
2023-01-24,Sports,Middle East,127.0,37652.41734073578
2023-01-24,Books,North America,115.0,14544.57345353942
2023-01-24,Books,Europe,101.0,25410.124392770525
2023-01-24,Books,Asia Pacific,99.0,24829.021573845323
2023-01-24,Books,Latin America,96.0,34544.50153314608
2023-01-24,Books,Middle East,104.0,8496.1485580957
2023-01-24,Beauty,North America,99.0,17899.904997657217
2023-01-24,Beauty,Europe,127.0,25395.01174412771
2023-01-24,Beauty,Asia Pacific,118.0,45711.106640842634
2023-01-24,Beauty,Latin America,97.0,13023.273990465095
2023-01-24,Beauty,Middle East,100.0,13999.938562078398
2023-01-25,Electronics,North America,99.0,32125.886690269668
2023-01-25,Electronics,Europe,168.0,27333.938135042936
2023-01-25,Electronics,Asia Pacific,133.0,11384.451693355571
2023-01-25,Electronics,Latin America,91.0,20107.298159528797
2023-01-25,Electronics,Middle East,167.0,71325.18285334634
2023-01-25,Clothing,North America,103.0,3651.26328857328
2023-01-25,Clothing,Europe,92.0,45954.76011344355
2023-01-25,Clothing,Asia Pacific,94.0,44323.30750109575
2023-01-25,Clothing,Latin America,111.0,2191.0428618628866
2023-01-25,Clothing,Middle East,,
2023-01-25,Home & Garden,North America,,
2023-01-25,Home & Garden,Europe,92.0,6193.735191058214
2023-01-25,Home & Garden,Asia Pacific,94.0,10882.496299979945
2023-01-25,Home & Garden,Latin America,71.0,18170.857156333834
2023-01-25,Home & Garden,Middle East,81.0,11242.61600824242
2023-01-25,Sports,North America,128.0,24288.283991128777
2023-01-25,Sports,Europe,,
2023-01-25,Sports,Asia Pacific,113.0,27839.153723307834
2023-01-25,Sports,Latin America,130.0,15870.248061183907
2023-01-25,Sports,Middle East,103.0,6544.86307416837
2023-01-25,Books,North America,124.0,51893.53981099453
2023-01-25,Books,Europe,157.0,49949.88576740345
2023-01-25,Books,Asia Pacific,114.0,26646.690083919857
2023-01-25,Books,Latin America,129.0,24823.303800669008
2023-01-25,Books,Middle East,136.0,32134.150160562906
2023-01-25,Beauty,North America,116.0,55976.50770747495
2023-01-25,Beauty,Europe,129.0,9723.888426409358
2023-01-25,Beauty,Asia Pacific,101.0,24317.489289807476
2023-01-25,Beauty,Latin America,146.0,21496.23136299375
2023-01-25,Beauty,Middle East,126.0,41526.24581600785
2023-01-26,Electronics,North America,111.0,15406.943453743675
2023-01-26,Electronics,Europe,132.0,24106.213763027656
2023-01-26,Electronics,Asia Pacific,120.0,10217.16394615313
2023-01-26,Electronics,Latin America,167.0,72619.63991653635
2023-01-26,Electronics,Middle East,121.0,19546.325397225297
2023-01-26,Clothing,North America,101.0,3151.2760117752377
2023-01-26,Clothing,Europe,66.0,24856.635690175193
2023-01-26,Clothing,Asia Pacific,91.0,16304.311206990478
2023-01-26,Clothing,Latin America,116.0,39833.1313795867
2023-01-26,Clothing,Middle East,104.0,10932.391305078136
2023-01-26,Home & Garden,North America,107.0,17855.52378625911
2023-01-26,Home & Garden,Europe,111.0,23913.856964286133
2023-01-26,Home & Garden,Asia Pacific,125.0,1726.575815526429
2023-01-26,Home & Garden,Latin America,,
2023-01-26,Home & Garden,Middle East,87.0,16326.450999448482
2023-01-26,Sports,North America,124.0,54238.44761756838
2023-01-26,Sports,Europe,89.0,32181.602276919155
2023-01-26,Sports,Asia Pacific,87.0,17675.25999321294
2023-01-26,Sports,Latin America,86.0,38143.81286027776
2023-01-26,Sports,Middle East,78.0,7084.057379692271
2023-01-26,Books,North America,118.0,36461.93118218479
2023-01-26,Books,Europe,134.0,59104.08788652921
2023-01-26,Books,Asia Pacific,100.0,10824.779185841828
2023-01-26,Books,Latin America,,
2023-01-26,Books,Middle East,115.0,17574.67692846315
2023-01-26,Beauty,North America,102.0,30657.136555407957
2023-01-26,Beauty,Europe,133.0,54866.66879743315
2023-01-26,Beauty,Asia Pacific,115.0,38156.11649562771
2023-01-26,Beauty,Latin America,105.0,50127.67319023905
2023-01-26,Beauty,Middle East,116.0,17910.041757053303
2023-01-27,Electronics,North America,197.0,57427.63565280487
2023-01-27,Electronics,Europe,,
2023-01-27,Electronics,Asia Pacific,174.0,13953.002168764608
2023-01-27,Electronics,Latin America,158.0,37059.07302725227
2023-01-27,Electronics,Middle East,186.0,16104.827728638218
2023-01-27,Clothing,North America,138.0,39461.898468325104
2023-01-27,Clothing,Europe,91.0,16365.629657789144
2023-01-27,Clothing,Asia Pacific,90.0,41753.386611757895
2023-01-27,Clothing,Latin America,112.0,10648.310000485812
2023-01-27,Clothing,Middle East,119.0,32970.20893280034
2023-01-27,Home & Garden,North America,138.0,50259.369881209735
2023-01-27,Home & Garden,Europe,125.0,15245.923069579176
2023-01-27,Home & Garden,Asia Pacific,120.0,44451.48626528322
2023-01-27,Home & Garden,Latin America,113.0,35113.46934024853
2023-01-27,Home & Garden,Middle East,143.0,69970.41378880246
2023-01-27,Sports,North America,152.0,48841.133700463826
2023-01-27,Sports,Europe,134.0,66199.35479549844
2023-01-27,Sports,Asia Pacific,119.0,34658.265075478026
2023-01-27,Sports,Latin America,110.0,3728.832707585401
2023-01-27,Sports,Middle East,108.0,13365.454026568459
2023-01-27,Books,North America,132.0,47335.2406759641
2023-01-27,Books,Europe,125.0,41722.89920270712
2023-01-27,Books,Asia Pacific,176.0,17596.981289307754
2023-01-27,Books,Latin America,139.0,5139.769787888679
2023-01-27,Books,Middle East,171.0,57875.28272438603
2023-01-27,Beauty,North America,121.0,26662.882537615846
2023-01-27,Beauty,Europe,131.0,49797.96911357201
2023-01-27,Beauty,Asia Pacific,136.0,36684.261870763905
2023-01-27,Beauty,Latin America,,
2023-01-27,Beauty,Middle East,145.0,43868.007789070165
2023-01-28,Electronics,North America,242.0,49795.472764832644
2023-01-28,Electronics,Europe,187.0,76318.69372638542
2023-01-28,Electronics,Asia Pacific,173.0,57838.40178026855
2023-01-28,Electronics,Latin America,158.0,51030.52250405343
2023-01-28,Electronics,Middle East,164.0,70952.61085836733
2023-01-28,Clothing,North America,109.0,7037.710144303279
2023-01-28,Clothing,Europe,159.0,31911.69552973488
2023-01-28,Clothing,Asia Pacific,143.0,16764.27285910181
2023-01-28,Clothing,Latin America,133.0,39784.26075753686
2023-01-28,Clothing,Middle East,155.0,45349.09965226982
2023-01-28,Home & Garden,North America,107.0,47116.21434051223
2023-01-28,Home & Garden,Europe,130.0,28052.38604440231
2023-01-28,Home & Garden,Asia Pacific,146.0,67502.40444784643
2023-01-28,Home & Garden,Latin America,112.0,31780.820140625805
2023-01-28,Home & Garden,Middle East,126.0,23624.727691541015
2023-01-28,Sports,North America,198.0,63624.65506995215
2023-01-28,Sports,Europe,164.0,52353.2151541815
2023-01-28,Sports,Asia Pacific,114.0,15844.16229105391
2023-01-28,Sports,Latin America,101.0,32710.500150356085
2023-01-28,Sports,Middle East,160.0,29056.617852874937
2023-01-28,Books,North America,213.0,39780.95851767458
2023-01-28,Books,Europe,,
2023-01-28,Books,Asia Pacific,158.0,47409.48089532691
2023-01-28,Books,Latin America,200.0,11028.530635494524
2023-01-28,Books,Middle East,164.0,47386.45267356194
2023-01-28,Beauty,North America,133.0,3490.7870047680385
2023-01-28,Beauty,Europe,149.0,23672.89791181027
2023-01-28,Beauty,Asia Pacific,141.0,48811.314477381995
2023-01-28,Beauty,Latin America,136.0,55365.62737720365
2023-01-28,Beauty,Middle East,199.0,27994.381939944375
2023-01-29,Electronics,North America,138.0,16948.93826796607
2023-01-29,Electronics,Europe,173.0,11845.432665075568
2023-01-29,Electronics,Asia Pacific,219.0,34354.129053244185
2023-01-29,Electronics,Latin America,158.0,59586.37227863552
2023-01-29,Electronics,Middle East,162.0,76666.96445353657
2023-01-29,Clothing,North America,,
2023-01-29,Clothing,Europe,106.0,17475.466708194777
2023-01-29,Clothing,Asia Pacific,117.0,13730.991804686168
2023-01-29,Clothing,Latin America,114.0,11040.30993298327
2023-01-29,Clothing,Middle East,115.0,41304.27834575008
2023-01-29,Home & Garden,North America,96.0,12714.825074209424
2023-01-29,Home & Garden,Europe,138.0,42399.273308999436
2023-01-29,Home & Garden,Asia Pacific,177.0,15835.731890900768
2023-01-29,Home & Garden,Latin America,126.0,32143.20191871349
2023-01-29,Home & Garden,Middle East,141.0,26649.223306537137
2023-01-29,Sports,North America,118.0,32093.70054402177
2023-01-29,Sports,Europe,132.0,62539.72941871998
2023-01-29,Sports,Asia Pacific,114.0,5951.695111102248
2023-01-29,Sports,Latin America,139.0,48314.84048435702
2023-01-29,Sports,Middle East,160.0,44927.869187747994
2023-01-29,Books,North America,118.0,53143.83838142499
2023-01-29,Books,Europe,116.0,4835.806352007038
2023-01-29,Books,Asia Pacific,136.0,29635.28358600059
2023-01-29,Books,Latin America,206.0,34974.656607916324
2023-01-29,Books,Middle East,165.0,15024.523639970475
2023-01-29,Beauty,North America,125.0,39518.461598350754
2023-01-29,Beauty,Europe,168.0,45197.51566690121
2023-01-29,Beauty,Asia Pacific,149.0,68228.08294542154
2023-01-29,Beauty,Latin America,159.0,79330.70401578411
2023-01-29,Beauty,Middle East,163.0,38575.80729027107
2023-01-30,Electronics,North America,148.0,41687.89037948526
2023-01-30,Electronics,Europe,105.0,12083.330769378033
2023-01-30,Electronics,Asia Pacific,169.0,9691.398776093636
2023-01-30,Electronics,Latin America,161.0,14561.207460661733
2023-01-30,Electronics,Middle East,97.0,5158.122535751915
2023-01-30,Clothing,North America,87.0,28904.428323774406
2023-01-30,Clothing,Europe,84.0,32907.38195487628
2023-01-30,Clothing,Asia Pacific,115.0,3238.3261314411443
2023-01-30,Clothing,Latin America,91.0,4923.30881358466
2023-01-30,Clothing,Middle East,88.0,21316.58536255222
2023-01-30,Home & Garden,North America,117.0,27114.992327708154
2023-01-30,Home & Garden,Europe,,
2023-01-30,Home & Garden,Asia Pacific,78.0,36633.173140536375
2023-01-30,Home & Garden,Latin America,102.0,45975.10333961463
2023-01-30,Home & Garden,Middle East,87.0,32607.253299527685
2023-01-30,Sports,North America,105.0,48934.69724972129
2023-01-30,Sports,Europe,105.0,25715.054352242627
2023-01-30,Sports,Asia Pacific,,
2023-01-30,Sports,Latin America,76.0,32579.317506703443
2023-01-30,Sports,Middle East,111.0,5628.316565114052
2023-01-30,Books,North America,96.0,44861.99658078621
2023-01-30,Books,Europe,136.0,30298.612059002146
2023-01-30,Books,Asia Pacific,130.0,27769.215292582496
2023-01-30,Books,Latin America,129.0,42679.900799909716
2023-01-30,Books,Middle East,113.0,12714.231192897567
2023-01-30,Beauty,North America,,
2023-01-30,Beauty,Europe,105.0,1832.7046811745038
2023-01-30,Beauty,Asia Pacific,84.0,6626.715168233362
2023-01-30,Beauty,Latin America,119.0,6974.4026173772845
2023-01-30,Beauty,Middle East,,
2023-01-31,Electronics,North America,147.0,63155.39301502029
2023-01-31,Electronics,Europe,144.0,50785.37958355314
2023-01-31,Electronics,Asia Pacific,108.0,24420.980200242255
2023-01-31,Electronics,Latin America,145.0,3508.1296892267715
2023-01-31,Electronics,Middle East,130.0,18031.069193621162
2023-01-31,Clothing,North America,91.0,16129.628443687754
2023-01-31,Clothing,Europe,78.0,13775.930568963491
2023-01-31,Clothing,Asia Pacific,74.0,9081.37109809031
2023-01-31,Clothing,Latin America,88.0,38045.5648830421
2023-01-31,Clothing,Middle East,86.0,5834.329578765391
2023-01-31,Home & Garden,North America,96.0,44784.102508357304
2023-01-31,Home & Garden,Europe,89.0,10815.952665691784
2023-01-31,Home & Garden,Asia Pacific,86.0,22319.228610836377
2023-01-31,Home & Garden,Latin America,103.0,48224.92673427388
2023-01-31,Home & Garden,Middle East,132.0,28230.462236089876
2023-01-31,Sports,North America,132.0,14374.292694757682
2023-01-31,Sports,Europe,106.0,48261.13209444075
2023-01-31,Sports,Asia Pacific,77.0,19964.011755785763
2023-01-31,Sports,Latin America,,
2023-01-31,Sports,Middle East,98.0,23745.318211933274
2023-01-31,Books,North America,110.0,8327.789053466517
2023-01-31,Books,Europe,145.0,22969.279312745883
2023-01-31,Books,Asia Pacific,101.0,49366.238845650056
2023-01-31,Books,Latin America,152.0,21555.978362489393
2023-01-31,Books,Middle East,132.0,46360.05659639511
2023-01-31,Beauty,North America,114.0,28662.91001733745
2023-01-31,Beauty,Europe,98.0,40913.4680544732
2023-01-31,Beauty,Asia Pacific,134.0,46338.1800011311
2023-01-31,Beauty,Latin America,134.0,35481.502125637344
2023-01-31,Beauty,Middle East,78.0,25668.653056706902
2023-02-01,Electronics,North America,78.0,31771.332848806836
2023-02-01,Electronics,Europe,120.0,2824.330354702112
2023-02-01,Electronics,Asia Pacific,,
2023-02-01,Electronics,Latin America,117.0,31912.9999924836
2023-02-01,Electronics,Middle East,99.0,1563.7323273285876
2023-02-01,Clothing,North America,117.0,11558.895085662574
2023-02-01,Clothing,Europe,88.0,43224.49583151471
2023-02-01,Clothing,Asia Pacific,106.0,52578.81600146817
2023-02-01,Clothing,Latin America,104.0,46507.96334505173
2023-02-01,Clothing,Middle East,121.0,49679.23630909629
2023-02-01,Home & Garden,North America,78.0,32855.26177178649
2023-02-01,Home & Garden,Europe,138.0,37407.038844258466
2023-02-01,Home & Garden,Asia Pacific,92.0,42381.95067494594
2023-02-01,Home & Garden,Latin America,89.0,17080.05290716766
2023-02-01,Home & Garden,Middle East,90.0,37609.36913167864
2023-02-01,Sports,North America,,
2023-02-01,Sports,Europe,91.0,13519.935999139156
2023-02-01,Sports,Asia Pacific,91.0,17584.980457478538
2023-02-01,Sports,Latin America,125.0,56986.07612253055
2023-02-01,Sports,Middle East,88.0,6634.141615297215
2023-02-01,Books,North America,118.0,33902.97714874395
2023-02-01,Books,Europe,113.0,16715.448078153066
2023-02-01,Books,Asia Pacific,126.0,58681.46504050062
2023-02-01,Books,Latin America,84.0,17493.695298332255
2023-02-01,Books,Middle East,114.0,9338.337185830991
2023-02-01,Beauty,North America,200.0,70915.80208333526
2023-02-01,Beauty,Europe,147.0,39250.54130047989
2023-02-01,Beauty,Asia Pacific,130.0,32256.255591041518
2023-02-01,Beauty,Latin America,,
2023-02-01,Beauty,Middle East,144.0,11141.435297584318
2023-02-02,Electronics,North America,168.0,5821.177707430329
2023-02-02,Electronics,Europe,116.0,15544.352970697399
2023-02-02,Electronics,Asia Pacific,172.0,35074.097603642076
2023-02-02,Electronics,Latin America,122.0,53740.41320721266
2023-02-02,Electronics,Middle East,109.0,21580.07196942467
2023-02-02,Clothing,North America,140.0,56236.98870764232
2023-02-02,Clothing,Europe,104.0,14899.375893481272
2023-02-02,Clothing,Asia Pacific,113.0,46582.63832396874
2023-02-02,Clothing,Latin America,123.0,60586.9837722034
2023-02-02,Clothing,Middle East,99.0,44640.372308275575
2023-02-02,Home & Garden,North America,,
2023-02-02,Home & Garden,Europe,105.0,18843.960487670527
2023-02-02,Home & Garden,Asia Pacific,105.0,13791.352695099366
2023-02-02,Home & Garden,Latin America,122.0,8257.350294344198
2023-02-02,Home & Garden,Middle East,141.0,31651.298175366035
2023-02-02,Sports,North America,125.0,52005.664550669855
2023-02-02,Sports,Europe,81.0,4996.47264239444
2023-02-02,Sports,Asia Pacific,133.0,2928.036004557076
2023-02-02,Sports,Latin America,96.0,15106.917807331542
2023-02-02,Sports,Middle East,86.0,23934.357249416844
2023-02-02,Books,North America,121.0,41311.98035207013
2023-02-02,Books,Europe,145.0,35152.573422663576
2023-02-02,Books,Asia Pacific,135.0,60759.03238285553
2023-02-02,Books,Latin America,120.0,5355.035799286871
2023-02-02,Books,Middle East,110.0,23085.76437315787
2023-02-02,Beauty,North America,119.0,14281.484271866102
2023-02-02,Beauty,Europe,,
2023-02-02,Beauty,Asia Pacific,121.0,22378.382010359554
2023-02-02,Beauty,Latin America,204.0,45752.714923527594
2023-02-02,Beauty,Middle East,129.0,47535.42053734408
2023-02-03,Electronics,North America,,
2023-02-03,Electronics,Europe,126.0,5690.37673794148
2023-02-03,Electronics,Asia Pacific,154.0,22101.96315338422
2023-02-03,Electronics,Latin America,142.0,24904.974142456205
2023-02-03,Electronics,Middle East,131.0,34526.76385155412
2023-02-03,Clothing,North America,105.0,37156.41799972755
2023-02-03,Clothing,Europe,157.0,24277.429399697303
2023-02-03,Clothing,Asia Pacific,142.0,19332.964589889903
2023-02-03,Clothing,Latin America,116.0,31144.70720027531
2023-02-03,Clothing,Middle East,96.0,26150.744160904622
2023-02-03,Home & Garden,North America,130.0,25000.659162514028
2023-02-03,Home & Garden,Europe,144.0,47085.01412850126
2023-02-03,Home & Garden,Asia Pacific,137.0,63293.71336850127
2023-02-03,Home & Garden,Latin America,,
2023-02-03,Home & Garden,Middle East,109.0,52112.53424561618
2023-02-03,Sports,North America,84.0,30190.298779199333
2023-02-03,Sports,Europe,121.0,26793.500031375275
2023-02-03,Sports,Asia Pacific,96.0,25019.27494920662
2023-02-03,Sports,Latin America,113.0,1593.6973417027855
2023-02-03,Sports,Middle East,145.0,38649.68203958724
2023-02-03,Books,North America,170.0,66740.26904652137
2023-02-03,Books,Europe,130.0,43520.60413577443
2023-02-03,Books,Asia Pacific,152.0,6179.235758049007
2023-02-03,Books,Latin America,134.0,64710.14810411567
2023-02-03,Books,Middle East,139.0,43802.276141786104
2023-02-03,Beauty,North America,188.0,33337.17838538623
2023-02-03,Beauty,Europe,158.0,45089.922424083285
2023-02-03,Beauty,Asia Pacific,217.0,5123.346292642163
2023-02-03,Beauty,Latin America,217.0,87178.78110951795
2023-02-03,Beauty,Middle East,169.0,48772.38612503556
2023-02-04,Electronics,North America,153.0,32201.43546619027
2023-02-04,Electronics,Europe,151.0,20059.714171108688
2023-02-04,Electronics,Asia Pacific,181.0,45308.62436027476
2023-02-04,Electronics,Latin America,219.0,91539.44394864613
2023-02-04,Electronics,Middle East,159.0,48437.15159107782
2023-02-04,Clothing,North America,167.0,67758.1577685886
2023-02-04,Clothing,Europe,162.0,18962.52797362919
2023-02-04,Clothing,Asia Pacific,110.0,42817.341688504916
2023-02-04,Clothing,Latin America,123.0,36799.379428844244
2023-02-04,Clothing,Middle East,163.0,43597.057960988095
2023-02-04,Home & Garden,North America,132.0,60993.948064009965
2023-02-04,Home & Garden,Europe,159.0,52156.38087654083
2023-02-04,Home & Garden,Asia Pacific,165.0,43955.192153278396
2023-02-04,Home & Garden,Latin America,164.0,74594.39177489547
2023-02-04,Home & Garden,Middle East,142.0,59594.320412092115
2023-02-04,Sports,North America,,
2023-02-04,Sports,Europe,117.0,8903.939989519415
2023-02-04,Sports,Asia Pacific,157.0,43744.01792148619
2023-02-04,Sports,Latin America,130.0,63292.69131170259
2023-02-04,Sports,Middle East,124.0,8217.638464208696
